instance_id,text
la_dama_boba_s771,"Persíguenme todo el día con leer, con escribir, con danzar, y todo es nada."
la_dama_boba_s772,Sólo Laurencio me agrada.
la_dama_boba_s773,¿Cómo te podré decir una desgracia notable?
la_dama_boba_s774,"Hablando; porque no hay cosa de decir dificultosa, a mujer que viva y hable."
la_dama_boba_s775,"Dormir en día de fiesta, ¿es malo?"
la_dama_boba_s776,"Pienso que no; aunque si Adán se durmió, buena costilla le cuesta."
la_dama_boba_s777,"Pues si nació la mujer de una dormida costilla, que duerma no es maravilla."
la_dama_boba_s778,"Agora vengo a entender sólo con esa advertencia, por qué se andan tras nosotras los hombres, y en unas y otras hacen tanta diligencia; que, si aquesto no es asilla, deben de andar a buscar su costilla, y no hay parar hasta topar su costilla."
la_dama_boba_s779,"Luego si para el que amó un año, y dos, harto bien, ¿le dirán los que le ven que su costilla topó?"
la_dama_boba_s780,A lo menos los casados.
la_dama_boba_s781,¡Sabia estás!
la_dama_boba_s782,Aprendo ya; que me enseña amor quizá con liciones de cuidados.
la_dama_boba_s783,"Volviendo al cuento, Laurencio me dio un papel para ti."
la_dama_boba_s784,"Púseme a hilar -¡ay de mí, cuánto provoca el silencio!-."
la_dama_boba_s785,"Metí en el copo el papel, y como hilaba al candil y es la estopa tan sutil aprendióse el copo en él."
la_dama_boba_s786,"Cabezas hay disculpadas cuando duermen sin cojines, y sueños como rocines que vienen con cabezadas."
la_dama_boba_s787,"Apenas el copo ardió,  cuando, puesta en él de pies, me chamusqué; ya lo ves."
la_dama_boba_s788,¿Y el papel?
la_dama_boba_s789,"Libre quedó, como el Santo de Pajares."
la_dama_boba_s790,"Sobraron estos renglones, en que hallarás más razones que en mi cabeza aladares."
la_dama_boba_s791,¿Y no se podrán leer?
la_dama_boba_s792,"Toma, y lee."
la_dama_boba_s793,Yo sé poco.
la_dama_boba_s794,¡Dios libre de un fuego loco la estopa de la mujer!
la_dama_boba_s795,"Entre  Yo pienso que me canso en enseñarla, porque es querer labrar con vidro un pórfido; ni el danzar ni el leer aprender puede, aunque está menos ruda que solía."
la_dama_boba_s796,"¡Oh padre mentecato y generoso, bien seas venido!"
la_dama_boba_s797,¿Cómo mentecato?
la_dama_boba_s798,"Aquí el maestro de danzar me dijo que era yo mentecata, y enojéme; mas él me respondió que este vocablo significaba una mujer que riñe, y luego vuelve con amor notable; y como vienes tú riñendo agora, y has de mostrarme amor en breve rato, quise también llamarte mentecato."
la_dama_boba_s799,"Pues hija, no creáis a todas gentes, ni digáis ese nombre, que no es justo."
la_dama_boba_s800,No lo haré más.
la_dama_boba_s801,"Mas diga, señor padre: ¿sabe leer?"
la_dama_boba_s802,"Pues, ¿eso me preguntas?"
la_dama_boba_s803,"Tome, ¡por vida suya!, y éste lea. ¿Este papel?"
la_dama_boba_s804,"Sí, padre."
la_dama_boba_s805,"Oye, Finea: (Lea ansí.)"
la_dama_boba_s806,"«Agradezco mucho la merced que me has hecho, aunque toda esta noche la he pasado con poco sosiego, pensando en tu hermosura.» ¿No hay más?"
la_dama_boba_s807,No hay más; que está muy justamente quemado lo demás.
la_dama_boba_s808,¿Quién te le ha dado?
la_dama_boba_s809,"Laurencio, aquel discreto caballero de la academia de mi hermana Nise, que dice que me quiere con extremo."
la_dama_boba_s810,"(De su ignorancia, mi desdicha temo."
la_dama_boba_s811,"Esto trujo a mi casa el ser discreta Nise: El galán, el músico, el poeta, el lindo, el que se precia de oloroso, el afeitado, el loco y el ocioso.)"
la_dama_boba_s812,"¿Hate pasado más con este, acaso?"
la_dama_boba_s813,"Ayer, en la escalera, al primer paso, me dio un abrazo."
la_dama_boba_s814,"(¡En buenos pasos anda  mi pobre honor, por una y otra banda!"
la_dama_boba_s815,"La discreta, con necios en concetos, y la boba, en amores con discretos."
la_dama_boba_s816,"A esta no hay llevarla por castigo, y más que lo podrá entender su esposo.)"
la_dama_boba_s817,"Hija, sabed que estoy muy enojado."
la_dama_boba_s818,No os dejéis abrazar.
la_dama_boba_s819,"¿Entendéis, hija?"
la_dama_boba_s820,"Sí, señor padre; y cierto que me pesa, aunque me pareció muy bien entonces."
la_dama_boba_s821,Solo vuestro marido ha de ser digno de esos abrazos.
la_dama_boba_s822,Entre  En tu busca vengo.
la_dama_boba_s823,¿De qué es la prisa tanta?
la_dama_boba_s824,"De que al campo van a matarse mi señor Liseo y Laurencio, ese hidalgo marquesote, que desvanece a Nise con sonetos."
la_dama_boba_s825,"(¿Qué importa que los padres sean discretos, si les falta a los hijos la obediencia?"
la_dama_boba_s826,"Liseo habrá entendido la imprudencia deste Laurencio atrevidillo y loco, y que sirve a su esposa.)"
la_dama_boba_s827,¡Caso estraño!
la_dama_boba_s828,¿Por dónde fueron?
la_dama_boba_s829,"Van, si no me engaño, hacia los Recoletos Agustinos."
la_dama_boba_s830,Pues ven tras mí.
la_dama_boba_s831,¡Qué extraños desatinos!
la_dama_boba_s832,(Váyanse OTAVIO y TURÍN.)
la_dama_boba_s833,Parece que se ha enojado tu padre.
la_dama_boba_s834,¿Qué puedo hacer?
la_dama_boba_s835,¿Por qué le diste a leer el papel?
la_dama_boba_s836,Ya me ha pesado.
la_dama_boba_s837,Ya no puedes proseguir la voluntad de Laurencio.
la_dama_boba_s838,"Clara, no la diferencio con el dejar de vivir."
la_dama_boba_s839,"Yo no entiendo cómo ha sido desde que el hombre me habló, porque, si es que siento yo,  él me ha llevado el sentido."
la_dama_boba_s840,"Si duermo, sueño con él; si como, le estoy pensando, y si bebo, estoy mirando en agua la imagen dél."
la_dama_boba_s841,"¿No has visto de qué manera muestra el espejo a quien mira su rostro, que una mentira le hace forma verdadera?"
la_dama_boba_s842,Pues lo mismo en vidro miro que el cristal me representa.
la_dama_boba_s843,"A tus palabras atenta, de tus mudanzas me admiro."
la_dama_boba_s844,Parece que te transformas en otra.
la_dama_boba_s845,En otro dirás.
la_dama_boba_s846,Es maestro con quien más para aprender te conformas.
la_dama_boba_s847,"Con todo eso, seré obediente al padre mío; fuera de que es desvarío quebrar la palabra y fe."
la_dama_boba_s848,Yo haré lo mismo.
la_dama_boba_s849,No impidas el camino que llevabas.
la_dama_boba_s850,"¿No ves que amé porque amabas, y olvidaré porque olvidas?"
la_dama_boba_s851,"Harto me pesa de amalle; pero a ver mi daño vengo, aunque sospecho que tengo de olvidarme de olvidalle."
la_dama_boba_s852,(Váyanse.)
la_dama_boba_s853,Entren LISEO y LAURENCIO.
la_dama_boba_s854,"Antes, Liseo, de sacar la espada, quiero saber la causa que os obliga."
la_dama_boba_s855,Pues bien será que la razón os diga.
la_dama_boba_s856,"Liseo, si son celos de Finea, mientras no sé que vuestra esposa sea, bien puedo pretender, pues fui primero."
la_dama_boba_s857,"Disimuláis, a fe de caballero, pues tan lejos lleváis el pensamiento de amar una mujer tan inorante."
la_dama_boba_s858,"Antes de que la quiera no os espante; que soy tan pobre como bien nacido, y quiero sustentarme con el dote."
la_dama_boba_s859,"Y que lo diga ansí no os alborote, pues que vos, dilatando el casamiento, habéis dado más fuerzas a mi intento, y porque cuando llegan, obligadas, a desnudarse en campo las espadas, se han de tratar verdades llanamente; que es hombre vil quien en el campo miente."
la_dama_boba_s860,"¿Luego, no queréis bien a Nise?"
la_dama_boba_s861,"A Nise yo no puedo negar que no la quise; mas su dote serán diez mil ducados, y de cuarenta a diez, ya veis, van treinta, y pasé de los diez a los cuarenta."
la_dama_boba_s862,"Siendo eso ansí, como de vos lo creo, estad seguro que jamás Liseo os quite la esperanza de Finea; que aunque no es la ventura de la fea, será de la ignorante la ventura; que así Dios me la dé, que no la quiero,  pues desde que la vi, por Nise muero."
la_dama_boba_s863,¿Por Nise?
la_dama_boba_s864,"¡Sí, por Dios!"
la_dama_boba_s865,"Pues vuestra es Nise, y con la antigüedad que yo la quise, yo os doy sus esperanzas y favores; mis deseos os doy y mis amores, mis ansias, mis serenos, mis desvelos, mis versos, mis sospechas y mis celos."
la_dama_boba_s866,Entrad con esta runfla y dadle pique; que no hará mucho en que de vos se pique.
la_dama_boba_s867,"Aunque con cartas tripuladas juegue, aceto la merced, señor Laurencio, que yo soy rico, y compraré mi gusto."
la_dama_boba_s868,"Nise es discreta, yo no quiero el oro; hacienda tengo, su belleza adoro."
la_dama_boba_s869,"Hacéis muy bien; que yo, que soy tan pobre,  el oro solicito que me sobre; que aunque de entendimiento lo es Finea, yo quiero que en mi casa alhaja sea."
la_dama_boba_s870,"¿No están las escrituras de una renta en un cajón de un escritorio, y rinden aquello que se come todo el año?"
la_dama_boba_s871,"¿No está una casa principal tan firme como de piedra, al fin yeso y ladrillo, y renta mil ducados a su dueño?"
la_dama_boba_s872,"Pues yo haré cuenta que es Finea una casa, una escritura, un censo y una viña, y seráme una renta con basquiña; demás que, si me quiere, a mí me basta; que no hay mayor ingenio que ser casta."
la_dama_boba_s873,"Yo os doy palabra de ayudaros tanto, que venga a ser tan vuestra como creo."
la_dama_boba_s874,"Y yo con Nise haré, por Dios, Liseo, lo que veréis."
la_dama_boba_s875,"Pues démonos las manos  de amigos, no fingidos cortesanos, sino como si fuéramos de Grecia, adonde tanto el amistad se precia."
la_dama_boba_s876,Yo seré vuestro Pílades.
la_dama_boba_s877,"Yo, Orestes."
la_dama_boba_s878,Entren OTAVIO y  ¿Son estos?
la_dama_boba_s879,Ellos son.
la_dama_boba_s880,¿Y esto es pendencia?
la_dama_boba_s881,Conocieron de lejos tu presencia.
la_dama_boba_s882,¡Caballeros...!
la_dama_boba_s883,"Señor, seáis bien venido."
la_dama_boba_s884,¿Qué hacéis aquí?
la_dama_boba_s885,"Como Laurencio ha sido tan grande amigo mío, desde el día que vine a vuestra casa, o a la mía, venímonos a ver el campo solos,  tratando nuestras cosas igualmente."
la_dama_boba_s886,De esa amistad me huelgo extrañamente.
la_dama_boba_s887,"Aquí vine a un jardín de un grande amigo, y me holgaré de que volváis conmigo."
la_dama_boba_s888,Será para los dos merced notable.
la_dama_boba_s889,Vamos  acompañaros y serviros.
la_dama_boba_s890,"Turín, ¿por qué razón me has engañado?"
la_dama_boba_s891,"Porque deben de haber disimulado, y porque, en fin, las más de las pendencias mueren por madurar; que a no ser esto, no hubiera mundo ya."
la_dama_boba_s892,"Pues, di, ¿tan presto se pudo remediar?"
la_dama_boba_s893,¿Qué más remedio  de no reñir que estar la vida en medio?
la_dama_boba_s894,y FINEA.
la_dama_boba_s895,"De suerte te has engreído, que te voy desconociendo."
la_dama_boba_s896,De que eso digas me ofendo.
la_dama_boba_s897,Yo soy la que siempre he sido.
la_dama_boba_s898,Yo te vi menos discreta.
la_dama_boba_s899,Y yo más segura a ti.
la_dama_boba_s900,¿Quién te va trocando ansí?
la_dama_boba_s901,¿Quién te da lición secreta?
la_dama_boba_s902,Otra memoria es la tuya.
la_dama_boba_s903,¿Tomaste la anacardina?
la_dama_boba_s904,"Ni de Ana, ni Catalina,  he tomado lición suya."
la_dama_boba_s905,Aquello que ser solía soy; porque sólo he mudado un poco de más cuidado.
la_dama_boba_s906,¿No sabes que es prenda mía Laurencio?
la_dama_boba_s907,¿Quién te empeñó a Laurencio?
la_dama_boba_s908,Amor.
la_dama_boba_s909,¿A fe?
la_dama_boba_s910,"Pues yo le desempeñé, y el mismo amor me le dio."
la_dama_boba_s911,"¡Quitaréte dos mil vidas, boba dichosa!"
la_dama_boba_s912,"No creas que si a Laurencio deseas,  de Laurencio te dividas."
la_dama_boba_s913,En mi vida supe más de lo que él me ha dicho a mí: eso sé y eso aprendí.
la_dama_boba_s914,Muy aprovechada estás; mas de hoy más no ha de pasarte por el pensamiento.
la_dama_boba_s915,¿Quién?
la_dama_boba_s916,Laurencio.
la_dama_boba_s917,Dices muy bien.
la_dama_boba_s918,No volverás a quejarte.
la_dama_boba_s919,"Si los ojos puso en ti, quítelos luego."
la_dama_boba_s920,Que sea como tú quieres.
la_dama_boba_s921,"Finea, déjame a Laurencio a mí."
la_dama_boba_s922,Marido tienes.
la_dama_boba_s923,Yo creo que no riñamos las dos.
la_dama_boba_s924,Quédate con Dios.
la_dama_boba_s925,Adiós.
la_dama_boba_s926,(Váyase NISE.)
la_dama_boba_s927,Entre  ¡En qué confusión me veo!
la_dama_boba_s928,¿Hay mujer más desdichada?
la_dama_boba_s929,Todos dan en perseguirme.
la_dama_boba_s930,"(Detente en un punto firme, fortuna veloz y airada, que ya parece que quieres ayudar mi pretensión."
la_dama_boba_s931,"¡Oh, qué gallarda ocasión!)"
la_dama_boba_s932,"¿Eres tú, mi bien?"
la_dama_boba_s933,"No esperes, Laurencio, verme jamás."
la_dama_boba_s934,Todos me riñen por ti.
la_dama_boba_s935,"Pues, ¿qué te han dicho de mí?"
la_dama_boba_s936,Eso agora lo sabrás.
la_dama_boba_s937,¿Dónde está mi pensamiento?
la_dama_boba_s938,¿Tu pensamiento?
la_dama_boba_s939,Sí.
la_dama_boba_s940,"En ti; porque si estuviera en mí, ya estuviera más contento."
la_dama_boba_s941,¿Vesle tú?
la_dama_boba_s942,"Yo no, jamás."
la_dama_boba_s943,"Mi hermana me dijo aquí que no has de pasarme a mí por el pensamiento más; por eso allá te desvía, y no me pases por él."
la_dama_boba_s944,"Piensa que yo estoy en él, y echarme fuera querría."
la_dama_boba_s945,Tras esto dice que en mí pusiste los ojos...
la_dama_boba_s946,Dice verdad; no lo contradice el alma que vive en ti.
la_dama_boba_s947,Pues tú me has de quitar luego los ojos que me pusiste.
la_dama_boba_s948,"¿Cómo, si en amor consiste?"
la_dama_boba_s949,"Que me los quites, te ruego, con ese lienzo, de aquí, si yo los tengo en mis ojos."
la_dama_boba_s950,No más; cesen los enojos.
la_dama_boba_s951,¿No están en mis ojos?
la_dama_boba_s952,Sí.
la_dama_boba_s953,"Pues limpia y quita los tuyos, que no han de estar en los míos."
la_dama_boba_s954,¡Qué graciosos desvaríos!
la_dama_boba_s955,Ponlos a Nise en los suyos.
la_dama_boba_s956,Ya te limpio con el lienzo.
la_dama_boba_s957,¿Quitástelos?
la_dama_boba_s958,¿No lo ves?
la_dama_boba_s959,"Laurencio, no se los des, que a sentir penas comienzo."
la_dama_boba_s960,Pues más hay: que el padre mío bravamente se ha enojado del abrazo que me has dado.
la_dama_boba_s961,¿Mas que hay otro desvarío?
la_dama_boba_s962,También me le has de quitar; no ha de reñirme por esto.
la_dama_boba_s963,¿Cómo ha de ser?
la_dama_boba_s964,Siendo.
la_dama_boba_s965,"Presto, ¿no sabes desabrazar?"
la_dama_boba_s966,"El brazo derecho alcé; tienes razón, ya me acuerdo, y agora alzaré el izquierdo, y el abrazo desharé."
la_dama_boba_s967,¿Estoy ya desabrazada?
la_dama_boba_s968,¿No lo ves?
la_dama_boba_s969,Entre  Y yo también.
la_dama_boba_s970,"Huélgome, Nise, también, que ya no me dirás nada."
la_dama_boba_s971,"Ya Laurencio no me pasa por el pensamiento a mí; ya los ojos le volví, pues que contigo se casa."
la_dama_boba_s972,"En el lienzo los llevó, y ya me ha desabrazado."
la_dama_boba_s973,"Tú sabrás lo que ha pasado, con harta risa."
la_dama_boba_s974,Aquí no.
la_dama_boba_s975,"Vamos los dos al jardín, que tengo bien que riñamos."
la_dama_boba_s976,Donde tú quisieres vamos.
la_dama_boba_s977,(Váyanse LAURENCIO y NISE.)
la_dama_boba_s978,"Ella se le lleva, en fin."
la_dama_boba_s979,"¿Qué es esto, que me da pena de que se vaya con él?"
la_dama_boba_s980,Estoy por irme tras él.
la_dama_boba_s981,¿Qué es esto que me enajena de mi propia libertad?
la_dama_boba_s982,No me hallo sin Laurencio.
la_dama_boba_s983,Mi padre es este; silencio.
la_dama_boba_s984,"Callad, lengua; ojos, hablad."
la_dama_boba_s985,Entre  ¿Adónde está tu esposo?
la_dama_boba_s986,"Yo pensaba que lo primero, en viéndome, que hicieras fuera saber de mí si te obedezco."
la_dama_boba_s987,"Pues eso, ¿a qué propósito?"
la_dama_boba_s988,¿Enojado no me dijiste aquí que era mal hecho abrazar a Laurencio?
la_dama_boba_s989,"Pues agora que me desabrazase le he rogado, y el abrazo pasado me ha quitado."
la_dama_boba_s990,¿Hay cosa semejante?
la_dama_boba_s991,"¡Pues di, bestia!, ¿otra vez le abrazabas?"
la_dama_boba_s992,"Que no es eso;  fue la primera alzado el brazo derecho de Laurencio, aquel abrazo, y agora levantó, que bien me acuerdo, porque fuese al revés, el brazo izquierdo: luego desabrazada estoy agora."
la_dama_boba_s993,"Cuando pienso que sabe, más ignora; ello es querer hacer lo que no quiso Naturaleza."
la_dama_boba_s994,"Diga, señor padre: ¿cómo llaman aquello que se siente cuando se va con otro lo que se ama?"
la_dama_boba_s995,"Ese agravio de amor, celos se llama."
la_dama_boba_s996,¿Celos?
la_dama_boba_s997,"Pues, ¿no lo ves, que son sus hijos?"
la_dama_boba_s998,"El padre puede dar mil regocijos;  y es muy hombre de bien, mas desdichado en que tan malos hijos ha criado."
la_dama_boba_s999,Luz va tiniendo ya.
la_dama_boba_s1000,"Pienso y bien pienso que si amor la enseñase, aprendería."
la_dama_boba_s1001,¿Con qué se quita el mal de celosía?
la_dama_boba_s1002,"Con desenamorarse, si hay agravio, que es el remedio más prudente y sabio; que mientras hay amor ha de haber celos, pensión que dieron a este bien los cielos."
la_dama_boba_s1003,¿Adónde Nise está?
la_dama_boba_s1004,Junto a la fuente con Laurencio se fue.
la_dama_boba_s1005,¡Cansada cosa!
la_dama_boba_s1006,"Aprenda noramala a hablar su prosa, déjese de sonetos y canciones; allá voy a romperle las razones."
la_dama_boba_s1007,(Váyase.)
la_dama_boba_s1008,"¿Por quién, en el mundo, pasa esto que pasa por mí?"
la_dama_boba_s1009,"¿Qué vi denantes, qué vi, que así me enciende y me abrasa?"
la_dama_boba_s1010,Celos dice el padre mío que son.
la_dama_boba_s1011,¡Brava enfermedad!
la_dama_boba_s1012,"Entre  (Huyendo su autoridad, de enojarle me desvío; aunque, en parte, le agradezco que estorbase los enojos de Nise."
la_dama_boba_s1013,Aquí están los ojos a cuyos rayos me ofrezco.)
la_dama_boba_s1014,¿Señora?...
la_dama_boba_s1015,Estoy por no hablarte.
la_dama_boba_s1016,¿Cómo te fuiste con Nise?
la_dama_boba_s1017,No me fui porque yo quise.
la_dama_boba_s1018,"Pues, ¿por qué?"
la_dama_boba_s1019,Por no enojarte.
la_dama_boba_s1020,"Pésame si no te veo, y en viéndote ya querría que te fueses, y a porfía anda el temor y el deseo."
la_dama_boba_s1021,"Yo estoy celosa de ti; que ya sé lo que son celos; que su duro nombre, ¡ay cielos!, me dijo mi padre aquí; mas también me dio el remedio."
la_dama_boba_s1022,¿Cuál es?
la_dama_boba_s1023,Desenamorarme; porque podré sosegarme quitando el amor de en medio.
la_dama_boba_s1024,"Pues eso, ¿cómo ha de ser?"
la_dama_boba_s1025,El que me puso el amor me le quitará mejor.
la_dama_boba_s1026,Un remedio suele haber.
la_dama_boba_s1027,¿Cuál?
la_dama_boba_s1028,Los que vienen aquí al remedio ayudarán.
la_dama_boba_s1029,"Entren PEDRO, DUARDO y  Finea y Laurencio están juntos."
la_dama_boba_s1030,Y él fuera de sí.
la_dama_boba_s1031,"Seáis los tres bien venidos a la ocasión más gallarda que se me pudo ofrecer; y pues de los dos el alma a sola Nise discreta inclina las esperanzas, oíd lo que con Finea para mi remedio pasa."
la_dama_boba_s1032,"En esta casa parece, según por los aires andas, que te ha dado hechizos Circe: nunca sales de esta casa."
la_dama_boba_s1033,Yo voy con mi pensamiento haciendo una rica traza para hacer oro de alquimia.
la_dama_boba_s1034,La salud y el tiempo gastas.
la_dama_boba_s1035,"Igual sería, señor, cansarte, pues todo cansa, de pretender imposibles."
la_dama_boba_s1036,"¡Calla, necio!"
la_dama_boba_s1037,El nombre basta para no callar jamás; que nunca los necios callan.
la_dama_boba_s1038,Aguardadme mientras hablo a Finea.
la_dama_boba_s1039,Parte.
la_dama_boba_s1040,"Hablaba,  Finea hermosa, a los tres, para el remedio que aguardas."
la_dama_boba_s1041,"¡Quítame presto el amor, que con sus celos me mata!"
la_dama_boba_s1042,"Si dices delante destos cómo me das la palabra de ser mi esposa y mujer, todos los celos se acaban."
la_dama_boba_s1043,¿Eso no más?
la_dama_boba_s1044,Yo lo haré.
la_dama_boba_s1045,Pues tú misma a los tres llama.
la_dama_boba_s1046,"¡Feniso, Düardo, Pedro!"
la_dama_boba_s1047,LOS TRES ¡Señora!
la_dama_boba_s1048,Yo doy palabra de ser esposa y mujer de Laurencio.
la_dama_boba_s1049,¡Cosa extraña!
la_dama_boba_s1050,¿Sois testigos desto?
la_dama_boba_s1051,LOS TRES Sí.
la_dama_boba_s1052,Pues haz cuenta que estás sana del amor y de los celos que tanta pena te daban.
la_dama_boba_s1053,"¡Dios te lo pague, Laurencio!"
la_dama_boba_s1054,Venid los tres a mi casa; que tengo un notario allí.
la_dama_boba_s1055,"Pues, ¿con Finea te casas?"
la_dama_boba_s1056,"Sí, Feniso."
la_dama_boba_s1057,¿Y Nise bella?
la_dama_boba_s1058,Troqué discreción por plata.
la_dama_boba_s1059,"Quede FINEA sola, y entren NISE y OTAVIO."
la_dama_boba_s1060,Hablando estaba con él cosas de poca importancia.
la_dama_boba_s1061,"Mira, hija, que estas cosas más deshonor que honor causan."
la_dama_boba_s1062,"Es un honesto mancebo que de buenas letras trata, y téngole por maestro."
la_dama_boba_s1063,"No era tan blanco en Granada Juan Latino, que la hija de un Veinticuatro enseñaba; y siendo negro y esclavo, porque fue su madre esclava del claro Duque de Sessa, honor de España y de Italia, se vino a casar con ella;  que Gramática estudiaba, y la enseñó a conjugar en llegando al amo, amas; que así llama el matrimonio el latín."
la_dama_boba_s1064,De eso me guarda ser tu hija.
la_dama_boba_s1065,¿Murmuráis de mis cosas?
la_dama_boba_s1066,¿Aquí estaba esta loca?
la_dama_boba_s1067,Ya no es tiempo de reñirme.
la_dama_boba_s1068,"¿Quién te habla?, ¿quién te riñe?"
la_dama_boba_s1069,Nise y tú.
la_dama_boba_s1070,"Pues sepan que agora acaba de quitarme el amor todo Laurencio, como la palma."
la_dama_boba_s1071,¿Hay alguna bobería?
la_dama_boba_s1072,"Díjome que se quitaba el amor con que le diese de su mujer la palabra; y delante de testigos se la he dado, y estoy sana del amor y de los celos."
la_dama_boba_s1073,¡Esto es cosa temeraria!
la_dama_boba_s1074,"Esta, Nise, ha de quitarme la vida."
la_dama_boba_s1075,¿Palabra dabas de mujer a ningún hombre?
la_dama_boba_s1076,¿No sabes que estás casada?
la_dama_boba_s1077,"¿Para quitarme el amor, qué importa?"
la_dama_boba_s1078,No entre en mi casa Laurencio más.
la_dama_boba_s1079,"Es error, porque Laurencio la engaña: que él y Liseo y lo dicen no más de para enseñarla."
la_dama_boba_s1080,"De esa manera, yo callo."
la_dama_boba_s1081,¡Oh!
la_dama_boba_s1082,"Pues, ¿con eso nos tapa la boca?"
la_dama_boba_s1083,Vente conmigo.
la_dama_boba_s1084,¿A dónde?
la_dama_boba_s1085,Donde te aguarda un notario.
la_dama_boba_s1086,Vamos.
la_dama_boba_s1087,Ven.
la_dama_boba_s1088,¡Qué descanso de mis canas!
la_dama_boba_s1089,(NISE sola.)
la_dama_boba_s1090,"Hame contado Laurencio que han tomado aquesta traza Liseo y él, para ver si aquella rudeza labran, y no me parece mal."
la_dama_boba_s1091,"Entre  ¿Hate contado mis ansias Laurencio, discreta Nise?"
la_dama_boba_s1092,¿Qué me dices?
la_dama_boba_s1093,¿Sueñas o hablas?
la_dama_boba_s1094,"Palabra me dio Laurencio de ayudar mis esperanzas, viendo que las pongo en ti."
la_dama_boba_s1095,"Pienso que de hablar te cansas con tu esposa, o que se embota en la dureza que labras el cuchillo de tu gusto, y, para volver a hablarla, quieres darle un filo en mí."
la_dama_boba_s1096,"Verdades son las que trata contigo mi amor, no burlas."
la_dama_boba_s1097,¿Estás loco?
la_dama_boba_s1098,"Quien pensaba casarse con quien lo era, de pensarlo ha dado causa."
la_dama_boba_s1099,Yo he mudado pensamiento.
la_dama_boba_s1100,"¡Qué necedad, qué inconstancia, qué locura, error, traición a mi padre y a mi hermana!"
la_dama_boba_s1101,"¡Id en buen hora, Liseo!"
la_dama_boba_s1102,¿Desa manera me pagas tan desatinado amor?
la_dama_boba_s1103,"Pues, si es desatino, ¡basta!"
la_dama_boba_s1104,Entre  Hablando están los dos solos.
la_dama_boba_s1105,"Si Liseo se declara, Nise ha de saber también que mis lisonjas la engañan."
la_dama_boba_s1106,Creo que me ha visto ya.
la_dama_boba_s1107,"(NISE dice, como que habla con LISEO.)"
la_dama_boba_s1108,"¡Oh, gloria de mi esperanza!"
la_dama_boba_s1109,"¿Yo vuestra gloria, señora?"
la_dama_boba_s1110,"Aunque dicen que me tratas con traición, yo no lo creo; que no lo consiente el alma."
la_dama_boba_s1111,"¿Traición, Nise?"
la_dama_boba_s1112,"¡Si en mi vida  mostrare amor a tu hermana, me mate un rayo del cielo!"
la_dama_boba_s1113,"Es conmigo con quien habla Nise, y presume Liseo que le requiebra y regala."
la_dama_boba_s1114,"Quiérome quitar de aquí; que con tal fuerza me engaña amor, que diré locuras."
la_dama_boba_s1115,"No os vais, ¡oh Nise gallarda!"
la_dama_boba_s1116,; que después de los favores quedará sin vida el alma.
la_dama_boba_s1117,¡Dejadme pasar!
la_dama_boba_s1118,¿Aquí estabas a mis espaldas?
la_dama_boba_s1119,Agora entré.
la_dama_boba_s1120,"¿Luego a ti te hablaba y te requebraba, aunque me miraba a mí, aquella discreta ingrata?"
la_dama_boba_s1121,No tengas pena; las piedras ablanda el curso del agua.
la_dama_boba_s1122,"Yo sabré hacer que esta noche puedas, en mi nombre, hablarla."
la_dama_boba_s1123,"Esta es discreta, Liseo."
la_dama_boba_s1124,"No podrás, si no la engañas, quitalla del pensamiento el imposible que aguarda;  porque yo soy de Finea."
la_dama_boba_s1125,"Si mi remedio no trazas, cuéntame loco de amor."
la_dama_boba_s1126,"Déjame el remedio, y calla; porque burlar un discreto es la vitoria más alta."
la_dama_boba_s1127,"FIN DEL SEGUNDO ACTO DE LA «DAMA BOBA»  Acto III     ¡Amor, divina invención de conservar la belleza de nuestra naturaleza, o accidente o elección!"
la_dama_boba_s1128,"Extraños efetos son los que de tu ciencia nacen, pues las tinieblas deshacen, pues hacen hablar los mudos, pues los ingenios más rudos sabios y discretos hacen."
la_dama_boba_s1129,"No ha dos meses que vivía a las bestias tan igual, que aun el alma racional parece que no tenía."
la_dama_boba_s1130,"Con el animal sentía y crecía con la planta; la razón divina y santa estaba eclipsada en mí,  hasta que en tus rayos vi, a cúyo sol se levanta."
la_dama_boba_s1131,"Tú desataste y rompiste la escuridad de mi ingenio; tú fuiste el divino genio que me enseñaste, y me diste la luz con que me pusiste el nuevo ser en que estoy."
la_dama_boba_s1132,"Mil gracias, amor, te doy, pues me enseñaste tan bien, que dicen cuantos me ven que tan diferente soy."
la_dama_boba_s1133,"A pura imaginación de la fuerza de un deseo, en los palacios me veo de la divina razón."
la_dama_boba_s1134,¡Tanto la contemplación de un bien pudo levantarme!
la_dama_boba_s1135,"Ya puedes del grado honrarme, dándome a Laurencio, amor, con quien pudiste mejor, enamorada, enseñarme."
la_dama_boba_s1136,En grande conversación están de tu entendimiento.
la_dama_boba_s1137,Huélgome que esté contento mi padre en esta ocasión.
la_dama_boba_s1138,"Hablando está con Miseno de cómo lees, escribes y danzas; dice que vives con otra alma en cuerpo ajeno."
la_dama_boba_s1139,Atribúyele al amor de Liseo este milagro.
la_dama_boba_s1140,"En otras aras consagro mis votos, Clara, mejor: Laurencio ha sido el maestro."
la_dama_boba_s1141,Como Pedro lo fue mío.
la_dama_boba_s1142,De verlos hablar me río en este milagro nuestro.
la_dama_boba_s1143,"¡Gran fuerza tiene el amor, catedrático divino!"
la_dama_boba_s1144,y OTAVIO.
la_dama_boba_s1145,Yo pienso que es el camino de su remedio mejor.
